raceId,year,round,circuitId,driverId,constructorId,pit_stop_time,positionOrder,grid,points,laps,statusId
948,2016,1,1,831,15,1082337.0,15,17,0.0,56,11
948,2016,1,1,832,5,22392.0,9,7,2.0,57,1
948,2016,1,1,832,5,22414.0,9,7,2.0,57,1
948,2016,1,1,832,5,1089971.0,9,7,2.0,57,1
948,2016,1,1,835,4,23286.0,11,13,0.0,57,1
948,2016,1,1,835,4,1088294.0,11,13,0.0,57,1
948,2016,1,1,836,209,23895.0,16,21,0.0,56,11
948,2016,1,1,836,209,26206.0,16,21,0.0,56,11
948,2016,1,1,836,209,1082140.0,16,21,0.0,56,11
948,2016,1,1,837,209,23224.0,19,22,0.0,17,26
949,2016,2,3,1,131,24512.0,3,1,15.0,57,1
949,2016,2,3,1,131,24524.0,3,1,15.0,57,1
949,2016,2,3,1,131,25030.0,3,1,15.0,57,1
949,2016,2,3,3,131,24934.0,1,2,25.0,57,1
949,2016,2,3,3,131,25761.0,1,2,25.0,57,1
949,2016,2,3,3,131,27226.0,1,2,25.0,57,1
949,2016,2,3,8,6,24720.0,2,4,18.0,57,1
949,2016,2,3,8,6,25222.0,2,4,18.0,57,1
949,2016,2,3,8,6,25257.0,2,4,18.0,57,1
949,2016,2,3,13,3,24093.0,8,7,4.0,56,11
949,2016,2,3,13,3,24236.0,8,7,4.0,56,11
949,2016,2,3,154,210,25739.0,5,9,10.0,57,1
949,2016,2,3,154,210,26151.0,5,9,10.0,57,1
949,2016,2,3,154,210,30063.0,5,9,10.0,57,1
949,2016,2,3,807,10,24734.0,15,8,0.0,56,11
949,2016,2,3,807,10,24930.0,15,8,0.0,56,11
949,2016,2,3,807,10,26595.0,15,8,0.0,56,11
949,2016,2,3,807,10,31931.0,15,8,0.0,56,11
949,2016,2,3,815,10,24517.0,16,18,0.0,56,11
949,2016,2,3,815,10,25068.0,16,18,0.0,56,11
949,2016,2,3,815,10,30326.0,16,18,0.0,56,11
949,2016,2,3,817,9,24541.0,4,5,12.0,57,1
949,2016,2,3,817,9,24879.0,4,5,12.0,57,1
949,2016,2,3,817,9,26631.0,4,5,12.0,57,1
949,2016,2,3,821,210,32793.0,19,13,0.0,9,31
949,2016,2,3,822,3,19369.0,9,6,2.0,56,11
949,2016,2,3,822,3,24944.0,9,6,2.0,56,11
949,2016,2,3,822,3,26110.0,9,6,2.0,56,11
949,2016,2,3,825,4,24341.0,11,22,0.0,56,11
949,2016,2,3,825,4,24383.0,11,22,0.0,56,11
949,2016,2,3,825,4,26876.0,11,22,0.0,56,11
949,2016,2,3,826,9,24224.0,7,15,6.0,56,11
949,2016,2,3,826,9,24419.0,7,15,6.0,56,11
949,2016,2,3,826,9,24661.0,7,15,6.0,56,11
949,2016,2,3,828,15,24775.0,12,17,0.0,56,11
949,2016,2,3,828,15,25363.0,12,17,0.0,56,11
949,2016,2,3,830,5,25129.0,6,10,8.0,57,1
949,2016,2,3,830,5,25594.0,6,10,8.0,57,1
949,2016,2,3,830,5,25810.0,6,10,8.0,57,1
949,2016,2,3,831,15,25491.0,14,21,0.0,56,11
949,2016,2,3,831,15,25660.0,14,21,0.0,56,11
949,2016,2,3,831,15,26246.0,14,21,0.0,56,11
949,2016,2,3,832,5,28401.0,18,11,0.0,29,31
949,2016,2,3,832,5,34978.0,18,11,0.0,29,31
949,2016,2,3,836,209,25419.0,13,16,0.0,56,11
949,2016,2,3,836,209,25547.0,13,16,0.0,56,11
949,2016,2,3,836,209,26236.0,13,16,0.0,56,11
949,2016,2,3,837,209,25517.0,17,20,0.0,56,11
949,2016,2,3,837,209,26382.0,17,20,0.0,56,11
949,2016,2,3,837,209,28120.0,17,20,0.0,56,11
949,2016,2,3,838,1,24604.0,10,12,1.0,56,11
949,2016,2,3,838,1,24682.0,10,12,1.0,56,11
949,2016,2,3,838,1,25316.0,10,12,1.0,56,11
950,2016,3,17,1,131,22301.0,7,22,6.0,56,1
950,2016,3,17,1,131,22626.0,7,22,6.0,56,1
950,2016,3,17,1,131,22698.0,7,22,6.0,56,1
950,2016,3,17,1,131,25179.0,7,22,6.0,56,1
950,2016,3,17,1,131,29322.0,7,22,6.0,56,1
950,2016,3,17,3,131,22831.0,1,1,25.0,56,1
950,2016,3,17,3,131,23559.0,1,1,25.0,56,1
950,2016,3,17,4,1,22874.0,12,11,0.0,56,1
950,2016,3,17,4,1,22927.0,12,11,0.0,56,1
950,2016,3,17,8,6,22832.0,5,3,10.0,56,1
950,2016,3,17,8,6,23296.0,5,3,10.0,56,1
950,2016,3,17,8,6,31134.0,5,3,10.0,56,1
950,2016,3,17,13,3,22124.0,6,10,8.0,56,1
950,2016,3,17,13,3,23349.0,6,10,8.0,56,1
950,2016,3,17,18,1,22510.0,13,12,0.0,56,1
950,2016,3,17,18,1,23029.0,13,12,0.0,56,1
950,2016,3,17,18,1,24072.0,13,12,0.0,56,1
950,2016,3,17,20,6,22276.0,2,4,18.0,56,1
950,2016,3,17,20,6,22350.0,2,4,18.0,56,1
950,2016,3,17,20,6,30115.0,2,4,18.0,56,1
950,2016,3,17,154,210,23284.0,19,14,0.0,55,11
950,2016,3,17,154,210,23342.0,19,14,0.0,55,11
950,2016,3,17,154,210,24615.0,19,14,0.0,55,11
950,2016,3,17,154,210,58563.0,19,14,0.0,55,11
950,2016,3,17,807,10,22790.0,15,13,0.0,55,11
950,2016,3,17,807,10,23867.0,15,13,0.0,55,11
950,2016,3,17,807,10,27683.0,15,13,0.0,55,11
950,2016,3,17,807,10,29570.0,15,13,0.0,55,11
950,2016,3,17,815,10,22351.0,11,7,0.0,56,1
950,2016,3,17,815,10,22485.0,11,7,0.0,56,1
950,2016,3,17,815,10,23215.0,11,7,0.0,56,1
950,2016,3,17,817,9,22426.0,4,2,12.0,56,1
950,2016,3,17,817,9,22461.0,4,2,12.0,56,1
950,2016,3,17,817,9,24392.0,4,2,12.0,56,1
950,2016,3,17,821,210,22963.0,14,18,0.0,55,11
950,2016,3,17,821,210,23070.0,14,18,0.0,55,11
950,2016,3,17,821,210,23878.0,14,18,0.0,55,11
950,2016,3,17,822,3,22630.0,10,5,1.0,56,1
950,2016,3,17,822,3,22682.0,10,5,1.0,56,1
950,2016,3,17,822,3,22747.0,10,5,1.0,56,1
950,2016,3,17,825,4,22677.0,17,17,0.0,55,11
950,2016,3,17,825,4,23158.0,17,17,0.0,55,11
950,2016,3,17,825,4,23257.0,17,17,0.0,55,11
950,2016,3,17,826,9,22607.0,3,6,15.0,56,1
950,2016,3,17,826,9,22684.0,3,6,15.0,56,1
950,2016,3,17,826,9,24084.0,3,6,15.0,56,1
950,2016,3,17,828,15,23563.0,16,15,0.0,55,11
950,2016,3,17,828,15,23955.0,16,15,0.0,55,11
950,2016,3,17,830,5,23130.0,8,9,4.0,56,1
950,2016,3,17,830,5,23744.0,8,9,4.0,56,1
950,2016,3,17,830,5,30034.0,8,9,4.0,56,1
950,2016,3,17,831,15,23735.0,20,16,0.0,55,11
950,2016,3,17,831,15,25357.0,20,16,0.0,55,11
950,2016,3,17,831,15,36854.0,20,16,0.0,55,11
950,2016,3,17,832,5,22832.0,9,8,2.0,56,1
950,2016,3,17,832,5,24269.0,9,8,2.0,56,1
950,2016,3,17,832,5,25754.0,9,8,2.0,56,1
950,2016,3,17,835,4,22799.0,22,19,0.0,55,11
950,2016,3,17,835,4,23280.0,22,19,0.0,55,11
950,2016,3,17,835,4,24099.0,22,19,0.0,55,11
950,2016,3,17,836,209,24104.0,18,21,0.0,55,11
950,2016,3,17,836,209,24274.0,18,21,0.0,55,11
950,2016,3,17,836,209,26969.0,18,21,0.0,55,11
950,2016,3,17,837,209,23183.0,21,20,0.0,55,11
950,2016,3,17,837,209,24369.0,21,20,0.0,55,11
950,2016,3,17,837,209,24635.0,21,20,0.0,55,11
951,2016,4,71,1,131,30001.0,2,10,18.0,53,1
951,2016,4,71,3,131,29709.0,1,1,25.0,53,1
951,2016,4,71,4,1,29751.0,6,14,8.0,52,11
951,2016,4,71,8,6,30498.0,3,3,15.0,53,1
951,2016,4,71,13,3,29551.0,5,4,10.0,53,1
951,2016,4,71,13,3,30065.0,5,4,10.0,53,1
951,2016,4,71,18,1,30580.0,10,12,1.0,52,11
951,2016,4,71,154,210,31420.0,8,15,4.0,52,11
951,2016,4,71,815,10,30400.0,9,6,2.0,52,11
951,2016,4,71,815,10,32800.0,9,6,2.0,52,11
951,2016,4,71,817,9,31205.0,11,5,0.0,52,11
951,2016,4,71,817,9,47763.0,11,5,0.0,52,11
951,2016,4,71,821,210,25037.0,17,16,0.0,52,11
951,2016,4,71,821,210,40169.0,17,16,0.0,52,11
951,2016,4,71,822,3,29841.0,4,2,12.0,53,1
951,2016,4,71,825,4,30585.0,7,17,6.0,52,11
951,2016,4,71,826,9,38906.0,15,8,0.0,52,11
951,2016,4,71,826,9,41282.0,15,8,0.0,52,11
951,2016,4,71,828,15,30433.0,14,22,0.0,52,11
951,2016,4,71,828,15,30529.0,14,22,0.0,52,11
951,2016,4,71,830,5,30553.0,19,9,0.0,33,131
951,2016,4,71,831,15,30259.0,16,19,0.0,52,11
951,2016,4,71,832,5,30805.0,12,11,0.0,52,11
951,2016,4,71,835,4,30805.0,13,18,0.0,52,11
951,2016,4,71,836,209,31433.0,18,20,0.0,51,12
951,2016,4,71,836,209,57151.0,18,20,0.0,51,12
952,2016,5,4,4,1,21795.0,19,10,0.0,45,5
952,2016,5,4,4,1,22987.0,19,10,0.0,45,5
952,2016,5,4,8,6,22107.0,2,5,18.0,66,1
952,2016,5,4,8,6,22169.0,2,5,18.0,66,1
952,2016,5,4,13,3,21384.0,8,18,4.0,66,1
952,2016,5,4,13,3,21831.0,8,18,4.0,66,1
952,2016,5,4,13,3,22568.0,8,18,4.0,66,1
952,2016,5,4,18,1,22280.0,9,12,2.0,65,11
952,2016,5,4,18,1,22590.0,9,12,2.0,65,11
952,2016,5,4,20,6,21603.0,3,6,15.0,66,1
952,2016,5,4,20,6,21643.0,3,6,15.0,66,1
952,2016,5,4,20,6,22617.0,3,6,15.0,66,1
952,2016,5,4,154,210,22844.0,18,14,0.0,56,5
952,2016,5,4,154,210,23187.0,18,14,0.0,56,5
952,2016,5,4,154,210,34832.0,18,14,0.0,56,5
952,2016,5,4,807,10,22176.0,20,11,0.0,20,5
952,2016,5,4,815,10,21918.0,7,9,6.0,66,1
952,2016,5,4,815,10,22679.0,7,9,6.0,66,1
952,2016,5,4,817,9,21683.0,4,3,12.0,66,1
952,2016,5,4,817,9,21738.0,4,3,12.0,66,1
952,2016,5,4,817,9,22104.0,4,3,12.0,66,1
952,2016,5,4,817,9,23133.0,4,3,12.0,66,1
952,2016,5,4,821,210,22430.0,11,16,0.0,65,11
952,2016,5,4,821,210,23206.0,11,16,0.0,65,11
952,2016,5,4,822,3,21856.0,5,7,10.0,66,1
952,2016,5,4,822,3,22443.0,5,7,10.0,66,1
952,2016,5,4,825,4,22122.0,14,15,0.0,65,11
952,2016,5,4,825,4,22843.0,14,15,0.0,65,11
952,2016,5,4,825,4,23165.0,14,15,0.0,65,11
952,2016,5,4,826,5,22234.0,10,13,1.0,65,11
952,2016,5,4,826,5,22769.0,10,13,1.0,65,11
952,2016,5,4,826,5,23277.0,10,13,1.0,65,11
952,2016,5,4,828,15,22840.0,12,19,0.0,65,11
952,2016,5,4,828,15,22897.0,12,19,0.0,65,11
952,2016,5,4,828,15,23122.0,12,19,0.0,65,11
952,2016,5,4,830,9,22348.0,1,4,25.0,66,1
952,2016,5,4,830,9,22369.0,1,4,25.0,66,1
952,2016,5,4,831,15,22976.0,15,20,0.0,65,11
952,2016,5,4,831,15,23090.0,15,20,0.0,65,11
952,2016,5,4,832,5,22874.0,6,8,8.0,66,1
952,2016,5,4,832,5,22937.0,6,8,8.0,66,1
952,2016,5,4,835,4,22397.0,13,17,0.0,65,11
952,2016,5,4,835,4,23283.0,13,17,0.0,65,11
952,2016,5,4,836,209,24387.0,16,21,0.0,65,11
952,2016,5,4,836,209,24554.0,16,21,0.0,65,11
952,2016,5,4,837,209,26186.0,17,22,0.0,65,11
952,2016,5,4,837,209,28753.0,17,22,0.0,65,11
953,2016,6,6,1,131,26315.0,1,3,25.0,78,1
953,2016,6,6,3,131,26698.0,7,2,6.0,78,1
953,2016,6,6,3,131,27680.0,7,2,6.0,78,1
953,2016,6,6,4,1,25512.0,5,9,10.0,78,1
953,2016,6,6,4,1,26836.0,5,9,10.0,78,1
953,2016,6,6,13,3,24934.0,10,14,1.0,77,11
953,2016,6,6,13,3,25182.0,10,14,1.0,77,11
953,2016,6,6,18,1,25450.0,9,13,2.0,77,11
953,2016,6,6,18,1,25766.0,9,13,2.0,77,11
953,2016,6,6,20,6,25114.0,4,4,12.0,78,1
953,2016,6,6,20,6,25561.0,4,4,12.0,78,1
953,2016,6,6,154,210,25111.0,13,15,0.0,76,12
953,2016,6,6,154,210,33490.0,13,15,0.0,76,12
953,2016,6,6,807,10,25215.0,6,5,8.0,78,1
953,2016,6,6,807,10,27064.0,6,5,8.0,78,1
953,2016,6,6,815,10,25608.0,3,7,15.0,78,1
953,2016,6,6,815,10,25714.0,3,7,15.0,78,1
953,2016,6,6,817,9,25054.0,2,1,18.0,78,1
953,2016,6,6,817,9,35327.0,2,1,18.0,78,1
953,2016,6,6,821,210,26044.0,11,12,0.0,77,11
953,2016,6,6,821,210,27407.0,11,12,0.0,77,11
953,2016,6,6,822,3,24673.0,12,10,0.0,77,11
953,2016,6,6,822,3,25478.0,12,10,0.0,77,11
953,2016,6,6,822,3,27364.0,12,10,0.0,77,11
953,2016,6,6,825,4,25583.0,19,16,0.0,32,31
953,2016,6,6,825,4,25879.0,19,16,0.0,32,31
953,2016,6,6,825,4,31241.0,19,16,0.0,32,31
953,2016,6,6,825,4,38811.0,19,16,0.0,32,31
953,2016,6,6,826,5,19918.0,20,8,0.0,18,3
953,2016,6,6,826,5,27698.0,20,8,0.0,18,3
953,2016,6,6,826,5,92609.0,20,8,0.0,18,3
953,2016,6,6,828,15,26435.0,16,17,0.0,51,4
953,2016,6,6,828,15,27176.0,16,17,0.0,51,4
953,2016,6,6,828,15,33342.0,16,17,0.0,51,4
953,2016,6,6,830,9,25459.0,18,0,0.0,34,3
953,2016,6,6,830,9,25604.0,18,0,0.0,34,3
953,2016,6,6,831,15,27166.0,17,0,0.0,48,31
953,2016,6,6,831,15,28242.0,17,0,0.0,48,31
953,2016,6,6,831,15,45700.0,17,0,0.0,48,31
953,2016,6,6,832,5,27738.0,8,6,4.0,77,11
953,2016,6,6,832,5,28112.0,8,6,4.0,77,11
953,2016,6,6,836,209,26517.0,14,20,0.0,76,12
953,2016,6,6,837,209,26292.0,15,19,0.0,74,14
953,2016,6,6,837,209,27380.0,15,19,0.0,74,14
953,2016,6,6,837,209,29117.0,15,19,0.0,74,14
954,2016,7,7,1,131,22243.0,1,1,25.0,70,1
954,2016,7,7,3,131,22466.0,5,2,10.0,70,1
954,2016,7,7,3,131,22728.0,5,2,10.0,70,1
954,2016,7,7,4,1,27952.0,11,10,0.0,69,11
954,2016,7,7,8,6,22820.0,6,6,8.0,70,1
954,2016,7,7,8,6,23263.0,6,6,8.0,70,1
954,2016,7,7,13,3,22925.0,20,8,0.0,35,31
954,2016,7,7,20,6,22361.0,2,3,18.0,70,1
954,2016,7,7,20,6,22597.0,2,3,18.0,70,1
954,2016,7,7,154,210,23055.0,14,14,0.0,68,12
954,2016,7,7,154,210,23680.0,14,14,0.0,68,12
954,2016,7,7,154,210,32114.0,14,14,0.0,68,12
954,2016,7,7,807,10,22876.0,8,9,4.0,69,11
954,2016,7,7,807,10,23111.0,8,9,4.0,69,11
954,2016,7,7,815,10,22556.0,10,11,1.0,69,11
954,2016,7,7,815,10,24757.0,10,11,1.0,69,11
954,2016,7,7,817,9,22872.0,7,4,6.0,70,1
954,2016,7,7,817,9,24018.0,7,4,6.0,70,1
954,2016,7,7,821,210,23412.0,13,13,0.0,68,12
954,2016,7,7,821,210,23928.0,13,13,0.0,68,12
954,2016,7,7,822,3,22184.0,3,7,15.0,70,1
954,2016,7,7,825,4,23162.0,16,22,0.0,68,12
954,2016,7,7,826,5,22627.0,12,15,0.0,69,11
954,2016,7,7,826,5,23000.0,12,15,0.0,69,11
954,2016,7,7,828,15,22957.0,15,21,0.0,68,12
954,2016,7,7,828,15,23299.0,15,21,0.0,68,12
954,2016,7,7,830,9,22909.0,4,5,12.0,70,1
954,2016,7,7,830,9,23586.0,4,5,12.0,70,1
954,2016,7,7,831,15,23608.0,18,18,0.0,68,12
954,2016,7,7,831,15,23987.0,18,18,0.0,68,12
954,2016,7,7,832,5,23517.0,9,20,2.0,69,11
954,2016,7,7,832,5,24445.0,9,20,2.0,69,11
954,2016,7,7,836,209,24516.0,17,17,0.0,68,12
954,2016,7,7,836,209,24784.0,17,17,0.0,68,12
954,2016,7,7,837,209,25069.0,19,19,0.0,68,12
954,2016,7,7,837,209,29732.0,19,19,0.0,68,12
955,2016,8,73,1,131,20108.0,5,10,10.0,51,1
955,2016,8,73,3,131,20058.0,1,1,25.0,51,1
955,2016,8,73,4,1,20282.0,19,13,0.0,42,6
955,2016,8,73,4,1,20654.0,19,13,0.0,42,6
955,2016,8,73,8,6,20593.0,4,4,12.0,51,1
955,2016,8,73,13,3,19445.0,10,5,1.0,51,1
955,2016,8,73,13,3,19858.0,10,5,1.0,51,1
955,2016,8,73,18,1,20185.0,11,19,0.0,51,1
955,2016,8,73,18,1,20640.0,11,19,0.0,51,1
955,2016,8,73,20,6,20422.0,2,3,18.0,51,1
955,2016,8,73,154,210,21132.0,13,11,0.0,50,11
955,2016,8,73,154,210,23588.0,13,11,0.0,50,11
955,2016,8,73,807,10,20347.0,9,12,2.0,51,1
955,2016,8,73,815,10,20614.0,3,7,15.0,51,1
955,2016,8,73,817,9,19840.0,7,2,6.0,51,1
955,2016,8,73,817,9,20155.0,7,2,6.0,51,1
955,2016,8,73,821,210,21533.0,16,14,0.0,50,11
955,2016,8,73,821,210,29227.0,16,14,0.0,50,11
955,2016,8,73,822,3,19732.0,6,8,8.0,51,1
955,2016,8,73,825,4,20772.0,14,22,0.0,50,11
955,2016,8,73,826,5,24802.0,22,6,0.0,6,22
955,2016,8,73,828,15,20559.0,17,20,0.0,50,11
955,2016,8,73,828,15,21083.0,17,20,0.0,50,11
955,2016,8,73,830,9,20069.0,8,9,4.0,51,1
955,2016,8,73,830,9,22497.0,8,9,4.0,51,1
955,2016,8,73,831,15,20670.0,12,15,0.0,50,11
955,2016,8,73,831,15,20713.0,12,15,0.0,50,11
955,2016,8,73,832,5,21030.0,21,18,0.0,31,22
955,2016,8,73,832,5,22028.0,21,18,0.0,31,22
955,2016,8,73,835,4,20561.0,15,21,0.0,50,11
955,2016,8,73,835,4,20965.0,15,21,0.0,50,11
955,2016,8,73,836,209,26187.0,20,17,0.0,39,23
955,2016,8,73,837,209,33405.0,18,16,0.0,49,12
956,2016,9,70,1,131,16983.0,1,1,25.0,71,1
956,2016,9,70,1,131,18716.0,1,1,25.0,71,1
956,2016,9,70,1,131,22109.0,1,1,25.0,71,1
956,2016,9,70,1,131,22918.0,1,1,25.0,71,1
956,2016,9,70,3,131,17959.0,4,6,12.0,71,1
956,2016,9,70,3,131,18220.0,4,6,12.0,71,1
956,2016,9,70,3,131,21035.0,4,6,12.0,71,1
956,2016,9,70,3,131,21890.0,4,6,12.0,71,1
956,2016,9,70,4,1,16764.0,18,14,0.0,64,84
956,2016,9,70,4,1,18194.0,18,14,0.0,64,84
956,2016,9,70,4,1,21924.0,18,14,0.0,64,84
956,2016,9,70,4,1,22879.0,18,14,0.0,64,84
956,2016,9,70,8,6,18455.0,3,4,15.0,71,1
956,2016,9,70,8,6,21206.0,3,4,15.0,71,1
956,2016,9,70,8,6,21916.0,3,4,15.0,71,1
956,2016,9,70,13,3,17388.0,20,0,0.0,63,23
956,2016,9,70,13,3,19015.0,20,0,0.0,63,23
956,2016,9,70,13,3,21097.0,20,0,0.0,63,23
956,2016,9,70,13,3,21231.0,20,0,0.0,63,23
956,2016,9,70,18,1,18307.0,6,3,8.0,71,1
956,2016,9,70,18,1,18964.0,6,3,8.0,71,1
956,2016,9,70,18,1,22035.0,6,3,8.0,71,1
956,2016,9,70,18,1,22859.0,6,3,8.0,71,1
956,2016,9,70,154,210,18860.0,7,13,6.0,71,1
956,2016,9,70,154,210,19554.0,7,13,6.0,71,1
956,2016,9,70,154,210,22662.0,7,13,6.0,71,1
956,2016,9,70,807,10,16227.0,19,2,0.0,64,23
956,2016,9,70,807,10,19028.0,19,2,0.0,64,23
956,2016,9,70,807,10,21580.0,19,2,0.0,64,23
956,2016,9,70,807,10,22601.0,19,2,0.0,64,23
956,2016,9,70,807,10,27834.0,19,2,0.0,64,23
956,2016,9,70,815,10,16544.0,17,16,0.0,69,23
956,2016,9,70,815,10,17970.0,17,16,0.0,69,23
956,2016,9,70,815,10,21412.0,17,16,0.0,69,23
956,2016,9,70,815,10,21883.0,17,16,0.0,69,23
956,2016,9,70,817,9,18347.0,5,5,10.0,71,1
956,2016,9,70,817,9,19408.0,5,5,10.0,71,1
956,2016,9,70,817,9,21183.0,5,5,10.0,71,1
956,2016,9,70,817,9,22284.0,5,5,10.0,71,1
956,2016,9,70,821,210,16475.0,11,11,0.0,70,11
956,2016,9,70,821,210,18308.0,11,11,0.0,70,11
956,2016,9,70,821,210,21921.0,11,11,0.0,70,11
956,2016,9,70,821,210,22053.0,11,11,0.0,70,11
956,2016,9,70,822,3,17800.0,9,7,2.0,70,11
956,2016,9,70,822,3,20876.0,9,7,2.0,70,11
956,2016,9,70,822,3,21047.0,9,7,2.0,70,11
956,2016,9,70,822,3,21639.0,9,7,2.0,70,11
956,2016,9,70,825,4,17721.0,14,17,0.0,70,11
956,2016,9,70,825,4,19611.0,14,17,0.0,70,11
956,2016,9,70,825,4,22033.0,14,17,0.0,70,11
956,2016,9,70,825,4,27119.0,14,17,0.0,70,11
956,2016,9,70,828,15,16419.0,15,18,0.0,70,11
956,2016,9,70,828,15,19041.0,15,18,0.0,70,11
956,2016,9,70,828,15,22980.0,15,18,0.0,70,11
956,2016,9,70,828,15,24326.0,15,18,0.0,70,11
956,2016,9,70,830,9,17165.0,2,8,18.0,71,1
956,2016,9,70,830,9,18455.0,2,8,18.0,71,1
956,2016,9,70,830,9,21945.0,2,8,18.0,71,1
956,2016,9,70,831,15,17739.0,13,21,0.0,70,11
956,2016,9,70,831,15,20929.0,13,21,0.0,70,11
956,2016,9,70,831,15,22707.0,13,21,0.0,70,11
956,2016,9,70,832,5,18636.0,8,15,4.0,71,1
956,2016,9,70,832,5,22605.0,8,15,4.0,71,1
956,2016,9,70,832,5,33462.0,8,15,4.0,71,1
956,2016,9,70,835,4,16851.0,12,19,0.0,70,11
956,2016,9,70,835,4,18382.0,12,19,0.0,70,11
956,2016,9,70,835,4,21745.0,12,19,0.0,70,11
956,2016,9,70,835,4,22728.0,12,19,0.0,70,11
956,2016,9,70,836,209,18064.0,10,12,1.0,70,11
956,2016,9,70,836,209,18342.0,10,12,1.0,70,11
956,2016,9,70,836,209,22613.0,10,12,1.0,70,11
956,2016,9,70,836,209,23738.0,10,12,1.0,70,11
956,2016,9,70,837,209,16218.0,16,20,0.0,70,11
956,2016,9,70,837,209,17828.0,16,20,0.0,70,11
956,2016,9,70,837,209,23326.0,16,20,0.0,70,11
956,2016,9,70,837,209,25234.0,16,20,0.0,70,11
957,2016,10,9,1,131,28728.0,1,1,25.0,52,1
957,2016,10,9,1,131,30343.0,1,1,25.0,52,1
957,2016,10,9,3,131,29395.0,3,2,15.0,52,1
957,2016,10,9,3,131,29715.0,3,2,15.0,52,1
957,2016,10,9,4,1,28799.0,13,9,0.0,51,11
957,2016,10,9,4,1,28936.0,13,9,0.0,51,11
957,2016,10,9,4,1,32374.0,13,9,0.0,51,11
957,2016,10,9,8,6,29578.0,5,5,10.0,52,1
957,2016,10,9,8,6,30462.0,5,5,10.0,52,1
957,2016,10,9,13,3,29243.0,11,12,0.0,51,11
957,2016,10,9,13,3,29346.0,11,12,0.0,51,11
957,2016,10,9,13,3,29403.0,11,12,0.0,51,11
957,2016,10,9,18,1,29588.0,12,17,0.0,51,11
957,2016,10,9,18,1,30093.0,12,17,0.0,51,11
957,2016,10,9,20,6,29163.0,9,11,2.0,52,1
957,2016,10,9,20,6,31381.0,9,11,2.0,52,1
957,2016,10,9,154,210,30882.0,20,13,0.0,17,31
957,2016,10,9,154,210,31632.0,20,13,0.0,17,31
957,2016,10,9,807,10,29867.0,7,8,6.0,52,1
957,2016,10,9,807,10,30747.0,7,8,6.0,52,1
957,2016,10,9,815,10,28915.0,6,10,8.0,52,1
957,2016,10,9,815,10,29475.0,6,10,8.0,52,1
957,2016,10,9,817,9,29813.0,4,4,12.0,52,1
957,2016,10,9,817,9,30198.0,4,4,12.0,52,1
957,2016,10,9,821,210,29884.0,16,14,0.0,51,11
957,2016,10,9,821,210,41508.0,16,14,0.0,51,11
957,2016,10,9,822,3,29282.0,14,6,0.0,51,11
957,2016,10,9,822,3,29808.0,14,6,0.0,51,11
957,2016,10,9,825,4,28450.0,17,16,0.0,49,6
957,2016,10,9,825,4,29201.0,17,16,0.0,49,6
957,2016,10,9,825,4,30804.0,17,16,0.0,49,6
957,2016,10,9,826,5,30315.0,10,15,1.0,52,1
957,2016,10,9,826,5,30327.0,10,15,1.0,52,1
957,2016,10,9,828,15,35393.0,21,22,0.0,11,131
957,2016,10,9,828,15,104980.0,21,22,0.0,11,131
957,2016,10,9,830,9,29429.0,2,3,18.0,52,1
957,2016,10,9,830,9,31995.0,2,3,18.0,52,1
957,2016,10,9,831,15,30143.0,15,21,0.0,51,11
957,2016,10,9,831,15,30981.0,15,21,0.0,51,11
957,2016,10,9,832,5,29895.0,8,7,4.0,52,1
957,2016,10,9,832,5,30786.0,8,7,4.0,52,1
957,2016,10,9,835,4,29784.0,18,18,0.0,37,6
957,2016,10,9,835,4,41486.0,18,18,0.0,37,6
957,2016,10,9,835,4,55697.0,18,18,0.0,37,6
957,2016,10,9,836,209,31812.0,22,20,0.0,6,20
957,2016,10,9,837,209,29998.0,19,19,0.0,24,20
957,2016,10,9,837,209,30135.0,19,19,0.0,24,20
958,2016,11,11,1,131,21441.0,1,2,25.0,70,1
958,2016,11,11,1,131,21773.0,1,2,25.0,70,1
958,2016,11,11,3,131,21233.0,2,1,18.0,70,1
958,2016,11,11,3,131,22351.0,2,1,18.0,70,1
958,2016,11,11,4,1,21897.0,7,7,6.0,69,11
958,2016,11,11,4,1,22099.0,7,7,6.0,69,11
958,2016,11,11,8,6,21857.0,6,14,8.0,70,1
958,2016,11,11,8,6,21951.0,6,14,8.0,70,1
958,2016,11,11,13,3,21793.0,18,18,0.0,68,12
958,2016,11,11,13,3,22366.0,18,18,0.0,68,12
958,2016,11,11,18,1,16486.0,22,8,0.0,60,44
958,2016,11,11,18,1,22229.0,22,8,0.0,60,44
958,2016,11,11,18,1,22718.0,22,8,0.0,60,44
958,2016,11,11,20,6,21535.0,4,5,12.0,70,1
958,2016,11,11,20,6,21640.0,4,5,12.0,70,1
958,2016,11,11,154,210,22303.0,14,11,0.0,69,11
958,2016,11,11,154,210,22427.0,14,11,0.0,69,11
958,2016,11,11,807,10,22014.0,10,9,1.0,69,11
958,2016,11,11,807,10,23350.0,10,9,1.0,69,11
958,2016,11,11,815,10,22689.0,11,13,0.0,69,11
958,2016,11,11,815,10,29941.0,11,13,0.0,69,11
958,2016,11,11,817,9,22006.0,3,3,15.0,70,1
958,2016,11,11,817,9,22241.0,3,3,15.0,70,1
958,2016,11,11,821,210,22520.0,13,15,0.0,69,11
958,2016,11,11,821,210,22828.0,13,15,0.0,69,11
